2020.05.01,11:45,23895.50,23908.50,23873.00,23907.50,224
2020.05.01,11:50,23906.00,23931.50,23904.50,23913.00,244
2020.05.01,11:55,23916.50,23934.50,23906.50,23924.50,234
2020.05.01,12:00,23926.00,23931.50,23903.50,23916.50,216
2020.05.01,12:05,23915.50,23932.00,23907.00,23914.50,218
2020.05.01,12:10,23913.50,23923.50,23895.00,23902.50,188
2020.05.01,12:15,23904.00,23906.50,23884.50,23888.50,208
2020.05.01,12:20,23889.00,23890.50,23871.50,23879.00,170
2020.05.01,12:25,23879.50,23903.50,23873.50,23897.50,175
2020.05.01,12:30,23898.00,23909.50,23867.50,23882.50,254
2020.05.01,12:35,23882.00,23898.50,23867.50,23890.50,219
2020.05.01,12:40,23891.00,23898.50,23875.50,23885.50,184
2020.05.01,12:45,23885.00,23885.00,23863.50,23870.00,189
2020.05.01,12:50,23869.50,23904.50,23869.50,23901.50,177
2020.05.01,12:55,23902.50,23904.00,23883.00,23886.50,227
2020.05.01,13:00,23885.50,23923.50,23883.50,23917.50,215
2020.05.01,13:05,23918.50,23918.50,23893.50,23911.50,203
2020.05.01,13:10,23910.50,23929.00,23909.50,23929.00,158
2020.05.01,13:15,23928.50,23941.50,23911.00,23938.00,200
2020.05.01,13:20,23938.50,23941.00,23928.00,23928.50,244
2020.05.01,13:25,23928.00,23932.50,23916.50,23917.00,160
2020.05.01,13:30,23918.50,23938.50,23917.50,23937.50,153
2020.05.01,13:35,23938.00,23942.50,23907.50,23907.50,241
2020.05.01,13:40,23906.00,23920.50,23903.50,23914.50,201
2020.05.01,13:45,23915.50,23929.50,23883.50,23884.50,256
2020.05.01,13:50,23885.50,23895.00,23876.50,23884.50,265
2020.05.01,13:55,23882.50,23899.50,23879.50,23897.50,205
2020.05.01,14:00,23900.50,23909.50,23895.50,23907.00,205
2020.05.01,14:05,23906.00,23910.00,23867.00,23891.50,263
2020.05.01,14:10,23891.00,23893.50,23875.00,23884.50,205
2020.05.01,14:15,23883.00,23894.50,23872.50,23877.50,195
2020.05.01,14:20,23875.50,23877.50,23834.50,23836.00,246
2020.05.01,14:25,23835.50,23849.50,23831.50,23841.50,268
2020.05.01,14:30,23842.00,23857.50,23826.00,23849.00,294
2020.05.01,14:35,23848.50,23862.50,23846.00,23861.00,272
2020.05.01,14:40,23860.00,23892.00,23860.00,23886.00,293
2020.05.01,14:45,23886.50,23914.00,23882.00,23904.50,278
2020.05.01,14:50,23904.00,23912.00,23895.50,23904.00,246
2020.05.01,14:55,23904.50,23905.00,23886.00,23901.50,229
2020.05.01,15:00,23905.00,23905.00,23858.50,23865.50,338
2020.05.01,15:05,23866.00,23907.50,23858.50,23900.00,336
2020.05.01,15:10,23902.50,23925.50,23892.50,23900.50,347
2020.05.01,15:15,23899.50,23905.50,23875.50,23880.50,259
